Wallet_id,Balanced,Owner_ID,Credit_Card_ID,Debit_Card_ID,Bank_Number
W000000606,755022.87,U000000246,9835-0223-8426-9130,3084-3133-9682-0603,395-507243-9
W000000607,908126.07,U000000413,4217-7406-9451-5574,7936-7984-0800-7829,371-294457-8
W000000608,502223.37,U000001391,0707-9329-8414-7430,0342-3114-5699-2379,176-621978-3
W000000609,863955.19,U000000431,2636-1519-1975-4768,4404-3902-7479-8069,886-252477-1
W000000610,473715.37,U000001999,1319-5276-8203-8801,0253-0268-7864-8268,745-262913-3
W000000611,476156.17,U000000191,7486-9460-7285-2368,0880-3969-0712-8154,715-096782-1
W000000612,862856.91,U000001810,9973-3938-9787-5608,2031-3233-8155-9794,406-648587-8
W000000613,814371.21,U000000098,7062-6530-6406-2481,2015-1981-1086-5848,817-734358-9
W000000614,727822.42,U000000128,9399-5841-6295-0505,4431-1340-9776-6391,274-662388-1
W000000615,817486.86,U000000362,2063-3028-6275-8721,8382-5404-9204-3842,415-214802-7
W000000616,306644.24,U000000627,3396-8108-5983-3172,2244-9466-4225-0501,363-422060-9
W000000617,942939.77,U000000010,2563-4127-8788-1092,6381-7534-6166-6479,574-300706-3
W000000618,76409.88,U000000467,2184-8196-5466-2015,0813-7403-8471-0571,641-894079-5
W000000619,246617.75,U000001003,8651-0516-9663-2443,9931-1761-8763-6958,896-122878-0
W000000620,487469.33,U000000245,8642-1416-4238-8232,1820-3451-9172-8441,664-920098-9
W000000621,986416.86,U000000637,9414-0256-2544-2682,2878-3223-6619-8889,133-934093-5
W000000622,8092.53,U000001435,7931-4856-2284-0732,1234-3507-0796-8127,436-938111-2
W000000623,304355.59,U000000812,8032-9101-3140-4833,2036-0001-1464-0731,425-358796-7
W000000624,294544.31,U000000764,5579-3962-6250-6059,5832-9919-0574-0909,061-132579-4
W000000625,85808.01,U000001865,4668-3338-0116-5533,1365-4336-1268-7265,074-600373-9
W000000626,607041.42,U000001768,8680-9638-8212-2526,2031-3233-8155-9794,816-874697-1
W000000627,446116.86,U000000976,9196-4424-9544-7297,7551-1493-8753-8798,685-990397-7
W000000628,808359.25,U000001037,3462-9774-5169-7607,7474-1680-7463-8646,127-126559-7
W000000629,441962.03,U000000529,9346-5245-3854-0734,3408-0847-7239-9611,967-483581-5
W000000630,909014.36,U000000937,8545-8572-0919-1525,8287-6057-7160-9391,872-984182-1
W000000631,383616.84,U000000264,1291-7164-0650-7181,0517-9909-6354-0081,179-593543-5
W000000632,27550.33,U000001667,2543-6098-7870-3741,5094-1464-1506-4194,218-906634-4
W000000633,676668.61,U000001227,4262-6108-1675-8346,6628-2858-0721-6591,299-349429-8
W000000634,689372.24,U000001505,9780-0553-7874-3687,8440-4144-9241-0378,897-313407-8
W000000635,971498.29,U000001334,6922-1321-8306-2586,8001-0655-1089-3595,487-636121-6
W000000636,161162.3,U000001479,2501-6169-2642-5028,7605-4319-5695-8872,752-427473-3
W000000637,235415.55,U000001692,1366-0749-6490-4539,1245-0189-5329-3191,750-603871-1
W000000638,493468.51,U000001978,4465-6598-4509-1416,0563-6168-3395-0923,523-513894-7
W000000639,514947.64,U000001097,8253-0550-6163-6994,5189-0799-9973-2105,840-012741-2
W000000640,385236.3,U000001340,3410-0880-0976-8494,7877-0666-3910-6934,776-492483-8
W000000641,616676.96,U000000845,3871-2281-6552-3075,5020-4206-1250-4725,675-667117-7
W000000642,961281.6,U000001876,6154-2613-0662-3339,4720-5682-7521-3148,137-661483-5
W000000643,919545.44,U000001983,7333-4820-2671-5978,3992-2204-3757-1334,447-327311-4
W000000644,805752.27,U000000050,4257-6712-0209-9721,8319-2386-3007-4246,487-572507-2
W000000645,878526.58,U000001753,7417-0034-0867-1669,0576-3127-2467-3865,714-605666-3
W000000646,317694.41,U000001397,6333-2510-6415-1634,5287-2013-1552-3933,212-838225-1
W000000647,445636.42,U000001261,3717-3373-7881-0387,4243-3506-4831-2283,137-375792-1
W000000648,324837.12,U000000016,8298-3440-8349-4917,2985-7219-6656-3456,313-014199-6
W000000649,440060.59,U000000450,6796-8931-2707-1043,2286-2355-1601-6947,279-244424-4
W000000650,825937.38,U000000384,0458-6795-8922-8017,1673-7160-2764-0784,661-179717-4
W000000651,938984.99,U000000616,9759-7877-2211-5630,1071-4670-9937-7958,636-382423-3
W000000652,339951.08,U000000863,1571-0980-7041-5693,1428-5539-8177-6001,291-883516-2
W000000653,839897.59,U000000100,9826-2885-1744-2347,3408-0847-7239-9611,572-854008-3
W000000654,115506.32,U000001872,4787-3767-0536-2387,3910-9590-7619-2709,808-037519-4
W000000655,782120.91,U000000064,2595-3197-3174-8816,8767-5593-4316-4335,351-168398-9
W000000656,386172.94,U000000181,2266-4569-0941-7898,9031-9082-6907-6278,303-857136-6
W000000657,886082.66,U000001885,6797-7822-6858-0858,5186-5415-7351-9281,379-897907-9
W000000658,17516.54,U000001127,5544-4200-6034-4973,3660-9556-3023-3042,547-423224-0
W000000659,592928.65,U000001345,2288-1315-2439-0887,7587-2108-4076-4330,725-710140-0
W000000660,457697.62,U000000267,3468-8369-1620-2798,2523-9392-5476-0791,440-337095-8
W000000661,352931.81,U000000598,5544-4200-6034-4973,4967-3585-9835-5906,215-933025-3
W000000662,683564.76,U000000849,9573-5035-6116-5806,2317-7175-9852-8562,659-207174-2
W000000663,60918.65,U000001998,4021-0143-0082-0502,6147-3602-5390-3267,824-688817-3
W000000664,551948.76,U000000622,9100-9339-7189-1660,9802-9035-9872-7736,452-803569-0
W000000665,277972.92,U000000006,1079-8448-7320-9135,1007-6636-1955-3206,123-893091-3
W000000666,192537.8,U000000504,6446-0361-8347-4970,0931-5247-7219-4326,425-358796-7
W000000667,766961.33,U000000234,8983-0872-5561-7283,6945-8511-6554-6579,929-655912-2
W000000668,18355.38,U000001155,6504-8306-3718-9531,9221-2141-3457-5028,512-253372-5
W000000669,655190.86,U000001685,6731-3353-1545-4731,2435-7057-3727-7900,769-034837-1
W000000670,376773.48,U000000655,6295-8165-1884-4182,2942-2988-1401-4463,928-716704-3
W000000671,509997.0,U000000567,7101-4706-3575-5318,1849-8503-9748-3378,482-534524-8
W000000672,694265.61,U000000162,4729-2220-3068-5139,3455-4397-1045-0226,586-235064-6
W000000673,418023.31,U000000982,8121-1037-6291-2608,0418-5593-0033-3156,727-945870-9
W000000674,772246.42,U000000680,1480-6399-0025-7160,9919-8574-1204-9369,218-906634-4
W000000675,740887.92,U000001714,4798-9819-0926-4922,5145-1639-9891-2618,824-497948-5
W000000676,827552.88,U000000343,6237-3198-6722-9159,0488-2565-5263-5666,430-051183-3
W000000677,608154.96,U000001288,3717-3373-7881-0387,9594-9821-2914-6438,026-313087-5
W000000678,470660.53,U000001471,7725-8374-8697-7936,6187-0158-0069-5527,462-345402-6
W000000679,713115.72,U000001354,1773-2363-4101-0761,6405-0107-1876-5239,341-459490-6
W000000680,596359.95,U000001052,0495-9600-7177-4328,5006-1715-0919-8770,572-854008-3
W000000681,572733.75,U000001246,3233-9809-9652-3751,3503-2662-9714-3747,085-164166-1
W000000682,187058.87,U000000041,9318-8989-9319-9105,1880-2128-7931-5921,194-859363-3
W000000683,197497.8,U000000242,8296-7286-6992-5220,2570-1648-4700-4500,225-472827-7
W000000684,660499.55,U000001066,3468-8369-1620-2798,7176-5414-7795-8722,179-593543-5
W000000685,874187.64,U000001926,3632-5953-8137-0536,6243-9580-3620-5184,744-835008-7
W000000686,386115.86,U000000703,0038-4591-7348-8687,0138-5736-7838-5394,349-814507-7
W000000687,667136.28,U000001641,4783-9818-6541-1175,8281-1603-8201-8873,367-393484-6
W000000688,352392.13,U000001767,8699-9000-5664-9814,2154-9776-4091-8180,716-227136-7
W000000689,81814.28,U000000018,5551-4953-7535-5430,7006-4207-3371-2458,871-729105-4
W000000690,504890.66,U000001792,3073-1035-3596-9518,1719-9205-6894-1387,685-990397-7
W000000691,628483.27,U000000873,0492-9316-5888-8225,1007-6276-2205-6384,332-810890-0
W000000692,817715.68,U000000015,3393-6837-1947-8537,9392-5612-9005-3016,107-700515-8
W000000693,80291.38,U000000003,4482-8557-9619-2794,4026-7362-4488-7417,342-634109-1
W000000694,451885.09,U000000556,8852-4657-1065-7202,4883-3841-6019-9596,486-783513-9
W000000695,574125.69,U000001237,3554-8025-1163-4574,2019-9593-0195-2146,487-033521-0
W000000696,250916.95,U000001569,5639-6324-4608-0831,7484-1084-2558-8106,523-513894-7
W000000697,874709.58,U000000309,0158-5245-6344-1416,7065-6669-1507-4386,614-358231-4
W000000698,742186.7,U000001789,4149-6108-2896-2761,1462-4574-0574-4353,734-190230-2
W000000699,941371.81,U000001830,4017-1596-5407-0193,6255-0077-5349-9117,332-846591-3
W000000700,146625.51,U000001353,9029-9928-0720-6575,3192-7556-9713-4039,028-722549-4
W000000701,336488.39,U000000186,9643-8266-3474-7099,2412-2928-3899-4954,974-429166-6
W000000702,946301.33,U000000647,1254-8026-6553-2027,8269-4651-1897-1410,929-545091-9
W000000703,671182.54,U000000262,7812-3688-5245-1622,7065-6669-1507-4386,202-917704-1
W000000704,198997.87,U000000630,3429-9193-0247-0053,4120-7151-9393-4026,157-234577-0
W000000705,286492.83,U000001254,3438-3736-1712-9134,8863-4548-5879-2125,008-551846-7
W000000706,478716.6,U000000441,7748-7469-2713-8637,4479-9074-8560-0571,005-377205-1
W000000707,9959.41,U000000320,4892-8936-3913-7366,6243-6850-8498-9865,693-358932-2
W000000708,389393.14,U000001411,6268-0832-2696-5632,8934-9267-0107-1960,075-615548-6
W000000709,703139.64,U000000965,1109-2230-2852-6429,1007-6636-1955-3206,689-840169-4
W000000710,215616.53,U000001902,1399-2868-1027-6749,9791-6328-0736-3573,762-129241-5
W000000711,899378.17,U000001297,8678-5476-1827-9048,7522-5437-5667-1012,979-444972-9
W000000712,116881.26,U000000696,8494-8907-9469-3008,4837-2092-5641-7045,690-778703-4
W000000713,485440.17,U000001751,7117-5312-3797-6774,0313-6985-9468-2104,379-897907-9
W000000714,565417.21,U000001663,1254-8026-6553-2027,4735-9052-1821-1673,269-761225-0
W000000715,457673.63,U000000940,8943-4260-7397-0184,1396-6852-8260-3661,565-978599-5
W000000716,407925.01,U000000263,6945-9410-8917-8343,9584-2202-2608-8251,148-253002-7
W000000717,721427.02,U000000776,8317-8217-8930-7923,0873-2372-4969-1977,534-851601-8
W000000718,608796.31,U000000730,2603-9851-1800-9172,6254-8924-1382-9047,102-239152-3
W000000719,518662.89,U000000500,0253-6791-0136-6718,1994-5352-7644-7034,243-540026-7
W000000720,477401.58,U000000299,0707-9329-8414-7430,8964-4936-8108-2227,282-353028-1
W000000721,902305.06,U000000865,8916-7192-4736-4820,3914-0295-3371-0646,629-518857-9
W000000722,711214.31,U000000172,7886-3251-2575-7985,9147-4571-8330-9215,186-037629-3
W000000723,807611.97,U000001108,2292-6377-3069-6231,1662-4462-8382-2020,836-516856-7
W000000724,180010.68,U000000243,1949-4580-7630-3220,7179-4531-2764-7439,292-155746-3
W000000725,27054.44,U000001022,8416-2908-6537-7091,3680-5818-3435-1906,209-233215-4
W000000726,755604.09,U000000210,2657-4386-8572-5532,3508-0591-9309-5422,538-954242-7
W000000727,197314.53,U000001798,1532-5664-3544-2650,0122-1206-3226-0952,126-235118-3
W000000728,63016.35,U000001986,3857-2706-3567-7255,2154-9776-4091-8180,331-447650-3
W000000729,481874.57,U000000964,0558-0655-6120-2032,6459-0086-5998-8020,565-055816-6
W000000730,342945.53,U000001633,4783-9818-6541-1175,2120-4306-4387-6492,077-574707-8
W000000731,426014.67,U000001188,5152-0650-5273-6697,0281-8000-6762-6586,291-090717-4
W000000732,647621.13,U000001195,8753-4363-1666-3932,5331-7875-5891-4998,161-229744-6
W000000733,730445.87,U000001500,7417-0034-0867-1669,6962-6897-6104-9763,094-314097-2
W000000734,191442.13,U000000317,9792-0915-2455-1883,2025-0074-2212-9848,566-077056-9
W000000735,622261.49,U000001452,4214-9669-9477-8862,2020-4888-3111-8004,161-174072-3
W000000736,355396.25,U000001973,1430-0038-9338-6183,3219-1285-0949-6333,373-364355-2
W000000737,699552.29,U000000929,5910-5855-8963-7112,4479-9074-8560-0571,549-979650-4
W000000738,155912.17,U000001841,1644-7104-3570-6624,5064-9709-3606-8138,596-701955-5
W000000739,587116.17,U000001283,1625-0713-6936-0876,9232-1336-9549-8414,202-917704-1
W000000740,245561.44,U000001263,0423-3850-2016-2630,4805-2428-9076-3856,664-587092-0
W000000741,804338.09,U000001111,4551-7599-0593-9439,7245-2442-2745-0635,635-608126-3
W000000742,142850.1,U000001746,9029-9928-0720-6575,8675-6021-8449-4137,879-673441-5
W000000743,745574.54,U000000452,6246-6485-6783-2122,9639-2122-6722-4531,931-365835-1
W000000744,771691.09,U000001717,0299-5966-2495-4116,2455-4254-0648-4614,895-909749-4
W000000745,356462.71,U000000600,4502-7627-6011-1789,0910-8838-6467-5266,744-839755-0
W000000746,327779.7,U000001820,2478-9906-2712-4488,2073-9535-5046-1001,691-703649-4
W000000747,935218.81,U000001871,2811-4579-0118-0796,9865-3284-4052-7900,414-606825-1
W000000748,977385.89,U000001577,8078-0696-6411-5885,3312-9464-6809-2922,196-211110-3
W000000749,799476.21,U000001716,2277-7717-3594-8592,2144-5338-5797-4045,226-635067-5
W000000750,315663.44,U000001121,9324-7564-5103-9232,5094-1464-1506-4194,030-532386-4
W000000751,434412.81,U000001103,0423-3850-2016-2630,1977-1109-5187-4075,161-174072-3
W000000752,529279.64,U000001056,9008-5731-4020-3487,6460-9375-5934-5150,176-891070-5
W000000753,809365.27,U000001312,8149-6627-3875-6867,0178-1076-1939-0277,379-897907-9
W000000754,105386.93,U000001883,4888-4712-3797-4957,4835-6506-4980-7416,163-185674-3
W000000755,58371.58,U000000259,1643-4152-9165-6737,5033-4529-0447-1847,185-918473-7
W000000756,566562.98,U000001607,8307-0314-9703-5695,0394-8076-1292-0702,895-909749-4
W000000757,663448.11,U000000314,1166-4135-4559-1804,5526-3693-4949-6407,465-854129-7
W000000758,293792.56,U000000767,7996-9857-3479-6496,6796-3207-4801-4780,069-500208-2
W000000759,608285.01,U000000034,0306-8293-6140-0947,4823-2225-2815-5547,169-958480-5
W000000760,58184.23,U000001082,1967-9063-8384-4226,5281-1792-3551-4053,267-544806-8
W000000761,436356.42,U000001845,1991-4754-9192-8584,4822-9242-0357-9663,141-904700-3
W000000762,8361.39,U000001710,1682-8250-0856-4796,1907-0355-7911-4653,518-228872-7
W000000763,388824.27,U000001057,3671-5910-1392-4958,4741-3844-9403-0109,572-202460-8
W000000764,372940.16,U000000746,7748-7469-2713-8637,6045-5409-7548-3840,719-178939-5
W000000765,707381.72,U000001618,4255-7004-6388-7575,2448-3177-4600-7119,117-161436-4
W000000766,1107.79,U000000417,2014-6166-0889-4139,7860-9445-8616-6244,508-764621-7
W000000767,745271.31,U000000337,8822-1386-9731-2039,2452-3160-1772-5967,719-725750-1
W000000768,968006.4,U000001649,0826-1097-9751-8753,0122-9553-0042-1796,031-494080-3
W000000769,126248.82,U000001164,4463-0980-1585-3322,3559-4812-9826-4018,879-673441-5
W000000770,745169.52,U000001660,1591-3478-6753-9432,6578-4140-5789-2397,073-078838-3
W000000771,818800.37,U000001495,5639-6324-4608-0831,2836-1828-9877-4841,213-880738-6
W000000772,383983.91,U000000223,5863-8019-2435-1110,1784-8694-7161-4639,158-795675-2
W000000773,638713.61,U000000902,1970-3159-0702-0451,1981-3575-0586-7832,519-244859-7
W000000774,42845.13,U000001159,7953-8742-1007-6758,1128-6399-4418-1392,807-110716-4
W000000775,66590.46,U000000800,8981-2165-9538-4862,5062-0345-6069-3103,998-205086-4
W000000776,978160.47,U000000270,0195-8566-9779-0481,7509-3399-5235-2081,099-933041-3
W000000777,321104.12,U000001572,9913-9781-2978-6572,3910-9590-7619-2709,332-712247-0
W000000778,960243.31,U000001888,3942-1991-2820-9916,5930-2667-3977-2278,917-891138-0
W000000779,351443.36,U000001105,6276-9837-6732-3930,1351-9944-4785-2550,030-532386-4
W000000780,42004.13,U000000998,0502-7245-2046-7446,2265-9804-9539-6574,158-595835-1
W000000781,749969.52,U000000743,2996-5199-1109-7612,5288-5138-1799-9348,609-748044-4
W000000782,515758.29,U000001273,5429-6959-4196-2273,6930-9313-2906-0886,331-529663-5
W000000783,309493.69,U000001083,3503-4108-8431-2902,9493-2412-0440-2250,483-072497-8
W000000784,646310.5,U000001481,8067-4485-6947-1555,1982-3535-0775-6911,898-937915-4
W000000785,291463.27,U000001462,4108-6787-2199-5024,2684-5841-9854-1522,618-471919-9
W000000786,3910.27,U000000770,8107-9259-5432-3725,8462-2920-9786-7144,325-958042-7
W000000787,22602.9,U000001747,0318-1864-8367-4491,4558-3639-7820-0750,789-642589-3
W000000788,568465.0,U000000718,6453-8831-9423-3648,4028-2542-1454-9391,009-194192-9
W000000789,55519.49,U000000851,1991-4754-9192-8584,3660-9556-3023-3042,553-069451-8
W000000790,131156.41,U000000935,7559-0199-1865-2289,0286-8733-2248-3894,238-658166-5
W000000791,62546.67,U000000013,9451-8338-0312-2857,9880-9454-3170-3411,337-105682-3
W000000792,787670.77,U000001524,2379-4878-6729-6985,3795-2966-7288-2554,555-882248-5
W000000793,114029.23,U000001282,7887-4881-0793-2782,1930-2763-8437-5160,268-387806-7
W000000794,962361.28,U000000096,3659-5798-5517-0444,2086-4958-1479-7414,024-811743-0
W000000795,757921.94,U000001308,7776-7365-4190-2822,5287-2013-1552-3933,821-329970-0
W000000796,669790.96,U000000079,3848-6236-4828-3062,6254-8924-1382-9047,495-335345-3
W000000797,116618.95,U000001755,1025-4877-0599-3799,8791-4545-0625-8500,534-851601-8
W000000798,714451.47,U000000939,0420-2555-2960-1379,4350-0719-5564-6312,626-407114-3
W000000799,657647.16,U000001079,4734-8936-7298-9927,9384-6612-1081-9217,769-034837-1
W000000800,862627.48,U000000783,1332-6821-4387-4327,5569-0546-6177-4623,762-129241-5
W000000801,1404.1,U000000691,0902-0356-4604-9275,3347-4696-7836-6075,168-043743-8
W000000802,749794.02,U000000861,0783-6191-8398-5803,7587-2108-4076-4330,181-988726-8
W000000803,881404.67,U000001533,7788-8566-8001-3851,6939-2696-2363-3895,511-750426-6
W000000804,90127.27,U000000947,0826-1097-9751-8753,4921-6611-3621-1082,380-198123-9
W000000805,745578.27,U000000819,2893-1083-4250-6155,1646-5186-5693-0765,217-869587-9
W000000806,22597.36,U000001200,3278-4398-9532-4617,9320-9728-3446-0758,247-927804-1
W000000807,564694.12,U000001287,6163-0789-0850-0805,9518-1335-7023-1884,847-009314-3
W000000808,4704.24,U000001782,9318-8989-9319-9105,6639-6832-8737-0334,808-738625-7
W000000809,526630.23,U000000175,0864-3110-9384-6285,3226-2625-6313-7835,414-962162-7
W000000810,480391.94,U000000859,3988-9919-6604-0572,9053-3366-0803-9242,303-679686-9
W000000811,542721.37,U000000733,5456-8455-8218-1809,0131-0866-8759-7541,163-282538-6
W000000812,607248.47,U000000597,6333-2510-6415-1634,6459-0086-5998-8020,195-814619-3
W000000813,651631.32,U000001669,9274-5905-7380-7799,1698-7832-9165-3103,901-599003-1
W000000814,563392.12,U000001681,1835-4729-9589-4551,7473-3463-4863-0395,158-795675-2
W000000815,2039.43,U000001406,5038-2896-4776-8279,2418-1437-8947-5684,133-962548-2
W000000816,161236.61,U000000056,0942-5245-0919-8357,5493-1878-2327-9824,697-113953-6
W000000817,129873.04,U000000342,9573-5035-6116-5806,2901-8282-6779-8868,352-768893-0
W000000818,466990.01,U000000706,3527-0317-7428-3415,3533-3150-1963-9853,055-698213-6
W000000819,868198.96,U000000265,5630-8285-4429-7178,6413-4018-8115-8697,789-040315-3
W000000820,590627.85,U000001395,7788-8566-8001-3851,7351-0746-9192-4563,954-763467-2
W000000821,527865.74,U000000443,8447-1891-2918-8197,6365-7446-9659-2504,551-288111-3
W000000822,890607.37,U000000539,4041-3559-6947-9528,6897-4333-7318-5257,487-033521-0
W000000823,998234.61,U000001030,7452-7241-2071-0751,6165-3625-1665-4724,679-926920-0
W000000824,18733.36,U000001301,2235-6190-6339-7971,7963-9870-6754-3396,823-518495-6
W000000825,929374.72,U000001561,2096-2186-6822-0408,1780-5888-9657-3363,242-452676-2
W000000826,85319.26,U000000642,5287-1137-8109-9873,8577-8529-9210-6484,617-446904-0
W000000827,215763.48,U000001819,8042-2510-2170-1266,1673-7160-2764-0784,211-941393-5
W000000828,692019.05,U000001029,5283-4918-5354-0905,2427-0041-0501-7906,915-161550-4
W000000829,308416.88,U000001409,1148-0068-1381-0869,4880-1353-3745-5128,574-885866-4
W000000830,594701.27,U000001204,9771-6230-4904-0159,6532-7205-7423-5983,562-908037-4
W000000831,314119.54,U000000650,8496-9995-9936-6034,5316-1669-1053-4958,376-448308-3
W000000832,85535.52,U000000201,3500-6032-4356-9422,4106-0674-8392-9337,688-583527-5
W000000833,771030.4,U000001624,5700-3483-6114-6062,2255-2817-3747-1427,513-785326-4
W000000834,980076.79,U000000355,7417-0034-0867-1669,2833-2287-6739-1898,790-272388-4
W000000835,636427.83,U000001305,7093-2876-4305-5252,0418-7475-5281-0632,411-171273-8
W000000836,333801.7,U000000424,0844-4325-2424-8198,5191-7790-9697-9176,096-059492-8
W000000837,869623.38,U000000418,3384-8168-2653-6344,5020-4206-1250-4725,748-115051-7
W000000838,635179.93,U000001510,1030-9240-9475-3959,4060-1150-0889-5811,553-649461-9
W000000839,6044.3,U000000432,8926-3339-8148-3142,2070-1867-8487-0591,808-037519-4
W000000840,332876.23,U000000672,4285-3175-7134-7098,5528-9016-5456-8296,642-965080-2
W000000841,80930.1,U000001769,9835-0223-8426-9130,2178-1605-4882-4179,396-679006-1
W000000842,305266.9,U000001539,3330-9601-3592-6744,9589-0846-6577-8377,699-144300-6
W000000843,408040.44,U000000077,7921-2579-3555-1240,5761-0895-6829-1724,211-941393-5
W000000844,130497.32,U000001506,7032-2879-3437-3846,2514-1618-1052-8799,653-201433-7
W000000845,868394.35,U000001796,7676-7541-5044-1382,1375-2756-5850-4686,370-217366-1
W000000846,18504.69,U000000346,9097-5126-3274-3829,4279-4182-4877-1487,623-816436-0
W000000847,734597.15,U000000491,0867-9989-2879-0050,9355-9804-6192-2711,945-458149-5
W000000848,268045.04,U000001163,1865-5658-9298-1289,0675-9375-7231-7056,338-101697-2
W000000849,689531.05,U000000195,6048-2973-1343-4813,1375-2756-5850-4686,009-736572-0
W000000850,150624.84,U000001061,2089-1666-2013-4691,8989-7592-0964-3887,234-877712-8
W000000851,999461.78,U000001419,4007-1681-2403-7265,5800-4108-4229-4191,863-641221-7
W000000852,800992.57,U000001508,8023-7346-4933-0133,5758-9268-0287-8835,948-837836-2
W000000853,432442.62,U000000075,1545-0179-1854-8472,2005-7510-2956-0114,872-984182-1
W000000854,626471.1,U000001020,2379-4878-6729-6985,5173-8481-8403-5857,211-341605-2
W000000855,498478.37,U000001988,1402-1421-3597-8801,4593-3821-0833-8794,499-573215-4
W000000856,432117.54,U000000552,2509-3611-0372-4830,3866-1945-2414-5430,247-927804-1
W000000857,831957.27,U000001014,0427-9550-1388-6847,2880-1301-5085-0281,710-304791-0
W000000858,392840.62,U000000802,1761-7286-9972-4637,7413-3941-8937-6952,137-976007-4
W000000859,563350.57,U000001407,0687-7966-9982-5094,0286-8733-2248-3894,664-224485-2
W000000860,975626.0,U000001327,9154-4369-9246-2523,5464-4747-3140-1550,414-184637-7
W000000861,317440.5,U000000759,7258-5472-0962-0066,8417-1572-3869-9083,177-338825-6
W000000862,749136.37,U000001331,9218-1326-1604-2625,4437-7980-9536-2956,487-636121-6
W000000863,959481.14,U000000044,1170-9601-6830-6047,2571-9798-4315-4488,227-054168-8
W000000864,191430.86,U000000268,3073-1035-3596-9518,8563-2678-0838-0459,960-194794-9
W000000865,827866.39,U000000797,6798-9984-8153-6496,1638-6079-3526-7513,406-648587-8
W000000866,957078.72,U000000986,4812-6138-2026-3238,2397-2465-7815-2628,694-508794-0
W000000867,221534.48,U000000806,3125-9390-1847-6188,9911-6045-7990-2726,430-009441-9
W000000868,35973.13,U000000007,9740-9451-2535-9918,3999-2488-0142-9478,735-057754-8
W000000869,440362.48,U000000579,3784-2978-3750-6506,7535-3616-5024-1707,390-630578-4
W000000870,785241.52,U000000710,7003-6674-3011-4547,0704-7828-9091-9326,414-515339-5
W000000871,243032.11,U000001799,5106-6573-7824-8925,7242-7206-7315-0073,646-132840-6
W000000872,898915.62,U000000855,3247-7177-9734-4334,7860-9445-8616-6244,831-407892-2
W000000873,907713.72,U000001341,1690-1450-5554-4211,3830-5246-2455-2294,126-466373-4
W000000874,880395.95,U000000970,0099-6018-0829-0780,8744-3945-3665-3527,381-310357-1
W000000875,399175.38,U000001627,6812-1351-9139-6309,2684-5841-9854-1522,870-033857-3
W000000876,528476.78,U000000252,0490-3794-1653-0701,5566-2084-1589-5777,850-390425-4
W000000877,158838.28,U000000481,4050-7286-0607-1826,2876-9466-1095-3024,173-560685-0
W000000878,380334.58,U000000039,1038-3095-8445-6531,9461-1352-6243-1122,065-338493-1
W000000879,601525.26,U000000538,3790-2792-6225-6865,6679-8001-6358-5020,774-990355-1
W000000880,230694.29,U000001272,0495-9600-7177-4328,6254-8924-1382-9047,000-610398-6
W000000881,779959.56,U000001317,5714-6777-9692-1908,9496-3148-9903-6276,391-766616-1
W000000882,384824.71,U000000105,6647-3837-0458-2083,2490-6508-2017-5512,713-051026-4
W000000883,947972.13,U000000363,9975-7656-2668-3685,0178-1076-1939-0277,822-570679-5
W000000884,344066.48,U000001038,7540-9422-3296-9858,1859-6339-8551-3694,240-126967-2
W000000885,625875.61,U000001053,0278-9608-6068-5110,0873-2372-4969-1977,772-187918-5
W000000886,2287.63,U000000149,5645-5998-2045-8831,4460-2185-2232-9010,558-097837-8
W000000887,245652.12,U000000515,8944-3790-6549-0809,3866-1945-2414-5430,535-880510-2
W000000888,986810.37,U000000793,8743-1436-1322-6997,6975-0385-2055-5442,744-459983-1
W000000889,769300.38,U000000429,8178-5655-6803-2818,4943-1097-4786-4636,411-749251-2
W000000890,805612.25,U000001064,7980-0624-0314-4647,5026-3125-4684-4389,300-070981-6
W000000891,255931.2,U000000375,2477-2387-9774-1233,9570-8494-2733-3251,971-662946-7
W000000892,697004.2,U000001908,6489-4108-1826-4804,7926-7190-7221-8781,515-935576-9
W000000893,709251.4,U000001665,7853-2813-0377-4108,4717-1588-2312-5015,414-849703-7
W000000894,516138.12,U000000311,4774-0668-2306-8113,4992-5854-4568-2070,274-098168-5
W000000895,528291.11,U000001333,7352-3452-0476-9337,6303-5420-2446-3966,821-329970-0
W000000896,520664.54,U000000688,7781-4078-4685-5093,7510-7147-4273-0978,000-033453-0
W000000897,712939.27,U000001239,4738-2369-8309-0743,0959-9925-9829-8300,845-967287-6
W000000898,739455.88,U000000996,1262-5652-4174-4955,3795-2966-7288-2554,484-363336-5
W000000899,575199.57,U000000387,3653-7924-1561-2678,8789-3667-3034-9681,222-482083-6
W000000900,757734.94,U000001413,9333-0484-1958-2443,3507-6104-1326-2951,009-992065-9
W000000901,152809.32,U000000738,6076-5432-9843-7363,4437-7980-9536-2956,748-426447-2
W000000902,598917.49,U000001825,0401-8506-2601-7450,5201-4343-2379-9204,217-138452-2
W000000903,561696.94,U000000196,0219-5390-5863-6321,5994-8955-3426-2299,620-901475-3
W000000904,811648.63,U000000276,7727-5721-6868-6160,4967-3585-9835-5906,304-680674-6
W000000905,598464.21,U000001729,0158-6126-9685-4544,4240-2577-8951-7933,847-763229-2
W000000906,962623.94,U000001778,6312-4346-4550-0941,8437-7260-6440-4864,703-441865-9
W000000907,89642.12,U000001396,8705-2561-9439-7878,8717-1100-2070-2666,400-122749-4
W000000908,136751.83,U000000981,1625-8439-6426-4867,3949-3191-6571-7925,771-866908-9
